condition,task,seed,success,collision,viability,mean_gap,final_gap,architecture_score,boundary_precision,role_accuracy,blanket_accuracy,exact_partition,causal_changes,recovery_delay
random_design,stabilize,1015,1,0,0.9627205544971981,6.284170610026148,0.0,0.829771811089161,0.829771811089161,0.8673780487804879,0.8841463414634146,1.0,1,48.0
random_design,stabilize,1016,1,0,0.9543640512599035,2.4709192380272067,0.0,0.7989317530125958,0.7989317530125958,0.7926829268292683,0.8475609756097561,1.0,1,26.0
random_design,stabilize,1017,1,0,0.9475672382840277,4.158229665864256,0.0,0.7995995566074698,0.7995995566074698,0.6951219512195121,0.7652439024390244,0.0,1,36.0
random_design,stabilize,1018,1,0,0.9630577546627589,3.628532870009382,0.0,0.8402401413917691,0.8402401413917691,0.7759146341463414,0.823170731707317,0.0,1,42.0
random_design,stabilize,1019,1,0,0.9432356675701977,0.0,0.0,0.8211884173689616,0.8211884173689616,0.8140243902439024,0.8567073170731707,1.0,1,0.0
random_design,transform,1000,0,0,0.9509170203741782,0.0,0.0,0.8270277265728491,0.8270277265728491,0.7637195121951219,0.801829268292683,0.0,1,0.0
random_design,transform,1001,0,0,0.893002042633965,0.0,0.0,0.548221860258744,0.548221860258744,0.7332317073170732,0.8780487804878049,0.0,1,0.0
random_design,transform,1002,0,0,0.8918747456678939,0.0,0.0,0.5700000000000001,0.5700000000000001,0.7987804878048781,0.8597560975609756,1.0,1,0.0
random_design,transform,1003,0,0,0.8454603715101886,0.0,0.0,0.4493049760727902,0.4493049760727902,0.8307926829268293,0.8536585365853658,1.0,1,0.0
random_design,transform,1004,0,0,0.8717370692072135,0.0,0.0,0.49679799807717095,0.49679799807717095,0.6326219512195121,0.7195121951219512,1.0,1,0.0
random_design,transform,1005,0,0,0.8620400311526231,0.0,0.0,0.5038977849776949,0.5038977849776949,0.6905487804878049,0.7926829268292683,1.0,1,0.0
random_design,transform,1006,0,0,0.9304239531714708,0.0,0.0,0.7642708104858633,0.7642708104858633,0.7484756097560976,0.8262195121951219,1.0,1,0.0
random_design,transform,1007,0,0,0.8741336817675094,0.0,0.0,0.49949486854466413,0.49949486854466413,0.7317073170731707,0.8262195121951219,0.0,1,0.0
random_design,transform,1008,0,0,0.8827004737545129,0.0,0.0,0.5296990010550076,0.5296990010550076,0.6935975609756098,0.8201219512195121,0.0,1,0.0
random_design,transform,1009,0,0,0.9034936216656955,0.0,0.0,0.5700000000000001,0.5700000000000001,0.6448170731707317,0.7012195121951219,0.0,1,0.0
random_design,transform,1010,0,0,0.880352892283692,0.0,0.0,0.515157481141981,0.515157481141981,0.7728658536585366,0.875,1.0,1,0.0
random_design,transform,1011,0,0,0.8530805555598824,0.0,0.0,0.48012642254564786,0.48012642254564786,0.7698170731707317,0.823170731707317,1.0,1,0.0
random_design,transform,1012,0,0,0.8693128575659109,0.0,0.0,0.5069535720810883,0.5069535720810883,0.7652439024390244,0.8475609756097561,1.0,1,0.0
random_design,transform,1013,0,0,0.8850292421058176,0.0,0.0,0.5156469503090382,0.5156469503090382,0.7408536585365854,0.7957317073170732,1.0,0,0.0
random_design,transform,1014,0,0,0.8186714009535204,0.0,0.0,0.44879071941542914,0.44879071941542914,0.6676829268292683,0.7073170731707317,0.0,1,0.0
random_design,transform,1015,0,0,0.8531040466122229,0.0,0.0,0.45316559609674645,0.45316559609674645,0.614329268292683,0.7134146341463414,0.0,1,0.0
random_design,transform,1016,0,0,0.9031147289868385,0.0,0.0,0.5700000000000001,0.5700000000000001,0.7271341463414634,0.7957317073170732,1.0,1,0.0
random_design,transform,1017,0,0,0.816363881910541,0.0,0.0,0.4560709024738434,0.4560709024738434,0.7515243902439024,0.7896341463414634,1.0,1,0.0
random_design,transform,1018,0,0,0.789045421378464,0.0,0.0,0.4624200382016673,0.4624200382016673,0.7271341463414634,0.8079268292682927,0.0,1,0.0
random_design,transform,1019,0,0,0.8744922340720728,0.0,0.0,0.5205870048950415,0.5205870048950415,0.6539634146341463,0.7317073170731707,0.0,1,0.0
passive,construct,1000,0,1,0.12618199212312936,28.001998216572016,28.001998216572016,0.0252945824349631,0.8378507792202057,0.5135869565217391,0.5543478260869565,1.0,0,nan
passive,construct,1001,0,1,0.13945679072342382,28.304660795614385,28.304660795614385,0.022005742255929578,0.7570172423461641,0.6357142857142857,0.8071428571428572,0.0,0,nan
passive,construct,1002,0,1,0.18051580732621383,30.705133022339876,30.70513302233988,0.017315249557318314,0.8041044859021029,0.40524193548387094,0.47580645161290325,0.0,0,nan
passive,construct,1003,0,1,0.17330432087688646,28.182403615974952,28.182403615974952,0.024164612379852103,0.818677076902855,0.5520833333333334,0.6614583333333334,0.0,0,nan
passive,construct,1004,0,1,0.12987508404670012,30.412130937652744,30.412130937652748,0.01712621499311824,0.7667238499365361,0.5698529411764706,0.6985294117647058,0.0,0,nan
passive,construct,1005,0,1,0.1297054344465788,28.832735708553408,28.832735708553415,0.024121308262970945,0.886417070209635,0.5300925925925926,0.5972222222222222,0.0,0,nan
passive,construct,1006,0,1,0.18414641862945413,22.614279310884072,22.614279310884072,0.04899727055516021,0.8276161893321864,0.3086734693877551,0.44387755102040816,0.0,0,nan
passive,construct,1007,0,1,0.18435987349370142,28.87163717272485,28.87163717272484,0.021694192841066898,0.8011107965703446,0.5460526315789473,0.6282894736842105,0.0,0,nan
passive,construct,1008,0,0,0.8104478977933919,29.294473526113773,29.294473526113766,0.019831473411518596,0.7720732528848475,0.46646341463414637,0.625,1.0,0,nan
passive,construct,1009,0,1,0.15089797192181706,29.002853273729208,29.002853273729208,0.021956916583336927,0.8242211298736655,0.24358974358974358,0.38461538461538464,0.0,0,nan
passive,construct,1010,0,0,0.5841133595323508,23.980962527595814,23.98096252759581,0.03920894458385582,0.7856608532331412,0.6600609756097561,0.725609756097561,1.0,0,nan
passive,construct,1011,0,1,0.1401338188423131,26.617464226974374,26.617464226974388,0.028820385022491585,0.8029287485276874,0.4798387096774194,0.6854838709677419,0.0,0,nan
passive,construct,1012,0,1,0.1769776873829768,26.65442585006434,26.65442585006434,0.027384913358718118,0.7664699440963252,0.58203125,0.6953125,0.0,0,nan
passive,construct,1013,0,1,0.1332391547683139,23.465911313449276,23.46591131344928,0.045107994538209246,0.8475064140856863,0.6305555555555555,0.6611111111111111,0.0,0,nan
passive,construct,1014,0,1,0.13616104518447444,21.072470907433473,21.072470907433484,0.05582934678545562,0.777713747461121,0.2847222222222222,0.5555555555555556,0.0,0,nan
passive,construct,1015,0,1,0.16125843065391657,24.3688532266288,24.3688532266288,0.03639979824062973,0.7656076904732816,0.34375,0.4947916666666667,0.0,0,nan
passive,construct,1016,0,1,0.1550195671285812,26.39063670872598,26.39063670872598,0.029456616605134926,0.7977124115399797,0.7258771929824561,0.7763157894736842,1.0,0,nan
passive,construct,1017,0,1,0.17392589450864918,32.355231820713996,32.35523182071401,0.014753626159508525,0.8420950311595838,0.4891304347826087,0.5815217391304348,1.0,0,nan
passive,construct,1018,0,1,0.10449390317609665,25.7724461611287,25.772446161128695,0.029056321205082197,0.7283573747953951,0.5018939393939394,0.6060606060606061,0.0,0,nan
passive,construct,1019,0,1,0.15155198887682578,26.466448635285346,26.466448635285346,0.030886912828856757,0.8444104069378292,0.35984848484848486,0.5075757575757576,0.0,0,nan
passive,stabilize,1000,0,0,0.9575052993483684,3.961092253795217,6.496191296224157,0.37028475025250185,0.8340523890200957,0.7484756097560976,0.7835365853658537,1.0,0,nan
passive,stabilize,1001,0,0,0.9507436792894272,3.435416127498576,6.402366419429166,0.37052311092776985,0.8248583073290907,0.7439024390243902,0.801829268292683,1.0,0,nan
passive,stabilize,1002,0,0,0.9416470581723451,4.764100939592303,7.972577082583037,0.3015117719577822,0.8167893232796363,0.6890243902439024,0.7560975609756098,1.0,0,nan
passive,stabilize,1003,0,0,0.9373885374265946,4.281085388843967,6.750942343946256,0.33544881586646114,0.7800337414449156,0.6600609756097561,0.7652439024390244,0.0,0,nan
passive,stabilize,1004,0,0,0.9351233762348563,3.348248621132783,6.239917884838368,0.35850922112421163,0.7820698952921483,0.8155487804878049,0.8810975609756098,0.0,0,nan
passive,stabilize,1005,0,0,0.9546744103615467,4.343302192365005,7.268383260692456,0.3359064999164964,0.8332891949840595,0.7637195121951219,0.8262195121951219,1.0,0,nan
passive,stabilize,1006,0,0,0.9489741537020796,3.6758094291665353,6.151354554931753,0.3718021047390683,0.8021383149935525,0.7911585365853658,0.8597560975609756,0.0,0,nan
passive,stabilize,1007,0,0,0.9552568162045036,3.9443979039186803,7.187569513807372,0.3263847528258106,0.8015305585867272,0.5762195121951219,0.649390243902439,1.0,0,nan
passive,stabilize,1008,0,0,0.8990302610990093,5.458406083642872,9.730202149102512,0.21922755773850436,0.7398041843363452,0.6676829268292683,0.75,0.0,0,nan
passive,stabilize,1009,0,0,0.941699631725001,8.026865795654967,11.967327186249223,0.17056611195394283,0.7613086597843719,0.7515243902439024,0.8201219512195121,1.0,0,nan
passive,stabilize,1010,0,0,0.930341180002342,5.517899559829161,9.626973700127474,0.24086254854897676,0.8023927051605955,0.7454268292682927,0.850609756097561,1.0,0,nan
passive,stabilize,1011,0,0,0.9505688409707908,5.456696199588968,9.321856007631153,0.25642146970783236,0.8222582000405102,0.7667682926829268,0.8201219512195121,0.0,0,nan
passive,stabilize,1012,0,0,0.9400388758326926,5.952145367436606,9.208979625090597,0.25019038783481096,0.7910369126682828,0.8384146341463414,0.9176829268292683,1.0,0,nan
passive,stabilize,1013,0,0,0.8998519432762828,7.918544579727266,11.80583010068429,0.16931895827720136,0.7406387768678537,0.8003048780487805,0.8932926829268293,1.0,0,nan
passive,stabilize,1014,0,0,0.9327186017440587,5.445278820679706,9.706801375994258,0.23207692204303357,0.7808780949480739,0.6890243902439024,0.7865853658536586,0.0,0,nan
passive,stabilize,1015,0,0,0.9589122118186043,6.938771715237207,10.735458125461337,0.21685273246357267,0.829771811089161,0.8917682926829268,0.9085365853658537,1.0,0,nan
passive,stabilize,1016,0,0,0.9442852331296604,4.466661699510721,7.792899135316575,0.30161854853790077,0.7989317530125958,0.7713414634146342,0.8292682926829268,1.0,0,nan
passive,stabilize,1017,0,0,0.9487633742673894,5.197787082330319,9.471523127801916,0.24473369425122088,0.7995995566074698,0.6402439024390244,0.7073170731707317,0.0,0,nan
passive,stabilize,1018,0,0,0.956380998715591,3.9741074290578946,7.084278460494509,0.3465936048545856,0.8402401413917691,0.7454268292682927,0.7865853658536586,0.0,0,nan
passive,stabilize,1019,0,0,0.9452455325468999,6.2253261627236585,10.861207347730637,0.21126254774017336,0.8211884173689616,0.7560975609756098,0.8079268292682927,0.0,0,nan
passive,transform,1000,0,0,0.875751638734046,0.0,0.0,0.5350064433011353,0.5350064433011353,0.7942073170731707,0.8262195121951219,0.0,0,0.0
passive,transform,1001,0,0,0.8823426796841058,0.0,0.0,0.5242138251329777,0.5242138251329777,0.836890243902439,0.9237804878048781,1.0,0,0.0
passive,transform,1002,0,0,0.8429302750040795,0.0,0.0,0.4446881824488339,0.4446881824488339,0.8445121951219512,0.9115853658536586,1.0,0,0.0
passive,transform,1003,0,0,0.8650943795963466,0.0,0.0,0.5040240085156346,0.5040240085156346,0.8216463414634146,0.8384146341463414,1.0,0,0.0
passive,transform,1004,0,0,0.8708080249701243,0.0,0.0,0.49679799807717095,0.49679799807717095,0.7972560975609756,0.8536585365853658,1.0,0,0.0
passive,transform,1005,0,0,0.8462310498658406,0.0,0.0,0.47582255934047785,0.47582255934047785,0.6996951219512195,0.8109756097560976,1.0,0,0.0
passive,transform,1006,0,0,0.835353229388123,0.0,0.0,0.4544041111250438,0.4544041111250438,0.7896341463414634,0.8567073170731707,1.0,0,0.0
passive,transform,1007,0,0,0.8702342415035387,0.0,0.0,0.49949486854466413,0.49949486854466413,0.7957317073170732,0.8475609756097561,1.0,0,0.0
passive,transform,1008,0,0,0.8766064046542185,0.0,0.0,0.5296990010550076,0.5296990010550076,0.7698170731707317,0.8170731707317073,1.0,0,0.0
passive,transform,1009,0,0,0.8909593727683068,0.0,0.0,0.5427333200840571,0.5427333200840571,0.6570121951219512,0.7225609756097561,0.0,0,0.0
passive,transform,1010,0,0,0.8753327759517061,0.0,0.0,0.515157481141981,0.515157481141981,0.8338414634146342,0.8902439024390244,0.0,0,0.0
passive,transform,1011,0,0,0.8497311985427884,0.0,0.0,0.48012642254564786,0.48012642254564786,0.788109756097561,0.8445121951219512,1.0,0,0.0
passive,transform,1012,0,0,0.8575610016097728,0.0,0.0,0.5156787546694448,0.5156787546694448,0.8628048780487805,0.9085365853658537,1.0,0,0.0
passive,transform,1013,0,0,0.8820735278861199,0.0,0.0,0.5156469503090382,0.5156469503090382,0.7560975609756098,0.801829268292683,1.0,0,0.0
passive,transform,1014,0,0,0.8153371779252057,0.0,0.0,0.44879071941542914,0.44879071941542914,0.7652439024390244,0.7682926829268293,0.0,0,0.0
passive,transform,1015,0,0,0.8541548218557378,0.0,0.0,0.45316559609674645,0.45316559609674645,0.739329268292683,0.8353658536585366,1.0,0,0.0
passive,transform,1016,0,0,0.8926330261973948,0.0,0.0,0.540066753611166,0.540066753611166,0.8155487804878049,0.8719512195121951,1.0,0,0.0
passive,transform,1017,0,0,0.8111155924074781,0.0,0.0,0.4560709024738434,0.4560709024738434,0.8125,0.8384146341463414,1.0,0,0.0
passive,transform,1018,0,0,0.7782360937078144,0.0,0.0,0.4624200382016673,0.4624200382016673,0.7850609756097561,0.8445121951219512,0.0,0,0.0
passive,transform,1019,0,0,0.8710938776637511,0.0,0.0,0.5205870048950415,0.5205870048950415,0.760670731707317,0.8140243902439024,0.0,0,0.0
oracle,construct,1000,1,0,0.9644707435310093,0.2871907926703689,0.0,0.8378507792202057,0.8378507792202057,0.7515243902439024,0.8170731707317073,1.0,3,2.0
oracle,construct,1001,1,0,0.92935845569429,0.3129333160152749,0.0,0.7570172423461641,0.7570172423461641,0.6707317073170732,0.7926829268292683,0.0,3,2.0
oracle,construct,1002,1,0,0.942623077432028,0.32295203696678026,0.0,0.8041044859021029,0.8041044859021029,0.725609756097561,0.7621951219512195,1.0,3,2.0
oracle,construct,1003,1,0,0.9527969119143443,0.28200482738139243,0.0,0.818677076902855,0.818677076902855,0.7362804878048781,0.8292682926829268,1.0,3,2.0
oracle,construct,1004,1,0,0.9419112877397672,0.358301530629177,0.0,0.7667238499365361,0.7667238499365361,0.7698170731707317,0.8262195121951219,1.0,3,2.0
oracle,construct,1005,1,0,0.967935834479451,0.32381215553309495,0.0,0.886417070209635,0.886417070209635,0.8064024390243902,0.8384146341463414,1.0,3,2.0
oracle,construct,1006,1,0,0.9430841796011602,0.24249795155668702,0.0,0.8276161893321864,0.8276161893321864,0.6326219512195121,0.7225609756097561,1.0,3,2.0
oracle,construct,1007,1,0,0.9108744319403397,0.2944715388264955,0.0,0.8011107965703446,0.8011107965703446,0.7164634146341463,0.8048780487804879,1.0,3,2.0
oracle,construct,1008,1,0,0.9055308781731726,0.3148749827448461,0.0,0.7720732528848475,0.7720732528848475,0.6341463414634146,0.7103658536585366,1.0,3,2.0
oracle,construct,1009,1,0,0.9516224753708131,0.3088160033950316,0.0,0.8242211298736655,0.8242211298736655,0.625,0.6920731707317073,0.0,3,2.0
oracle,construct,1010,1,0,0.9475390159822704,0.2600422270837996,0.0,0.7856608532331412,0.7856608532331412,0.6905487804878049,0.7439024390243902,1.0,3,2.0
oracle,construct,1011,1,0,0.9548329409091213,0.2630583113314144,0.0,0.8029287485276874,0.8029287485276874,0.7210365853658537,0.7926829268292683,0.0,3,2.0
oracle,construct,1012,1,0,0.9357845680136886,0.27655210842758887,0.0,0.7664699440963252,0.7664699440963252,0.823170731707317,0.8932926829268293,1.0,3,2.0
oracle,construct,1013,1,0,0.9547322343110118,0.2790006202890082,0.0,0.8475064140856863,0.8475064140856863,0.7027439024390244,0.7469512195121951,1.0,3,2.0
oracle,construct,1014,1,0,0.9376118383071276,0.23791220953977904,0.0,0.777713747461121,0.777713747461121,0.7469512195121951,0.8628048780487805,1.0,3,2.0
oracle,construct,1015,1,0,0.9164601457354292,0.2469857674151129,0.0,0.7656076904732816,0.7656076904732816,0.7774390243902439,0.8597560975609756,1.0,3,2.0
oracle,construct,1016,1,0,0.9564509108889356,0.2554087454057321,0.0,0.7977124115399797,0.7977124115399797,0.8628048780487805,0.9024390243902439,0.0,3,2.0
oracle,construct,1017,1,0,0.9560090746865338,0.37636225653751904,0.0,0.8420950311595838,0.8420950311595838,0.6798780487804879,0.7713414634146342,1.0,3,2.0
oracle,construct,1018,1,0,0.9354459603024247,0.28780857348465577,0.0,0.7283573747953951,0.7283573747953951,0.725609756097561,0.7713414634146342,1.0,3,2.0
oracle,construct,1019,1,0,0.9497051998290837,0.2592121140088944,0.0,0.8444104069378292,0.8444104069378292,0.7698170731707317,0.8048780487804879,0.0,3,2.0
oracle,stabilize,1000,1,0,0.9610125350139246,0.07922184507590435,0.0,0.8340523890200957,0.8340523890200957,0.7667682926829268,0.7957317073170732,1.0,1,1.0
oracle,stabilize,1001,1,0,0.957542125985179,0.0780776392613313,0.0,0.8248583073290907,0.8248583073290907,0.7469512195121951,0.7957317073170732,1.0,1,1.0
oracle,stabilize,1002,1,0,0.9540379429743215,0.09722654978759801,0.0,0.8167893232796363,0.8167893232796363,0.75,0.8170731707317073,1.0,1,1.0
oracle,stabilize,1003,1,0,0.9449662421948883,0.08232856517007629,0.0,0.7800337414449156,0.7800337414449156,0.7484756097560976,0.8201219512195121,0.0,1,1.0
oracle,stabilize,1004,1,0,0.9423614682350593,0.07609655957119961,0.0,0.7820698952921483,0.7820698952921483,0.8003048780487805,0.8567073170731707,0.0,1,1.0
oracle,stabilize,1005,1,0,0.9589622465981616,0.08863882025234703,0.0,0.8332891949840595,0.8332891949840595,0.7911585365853658,0.8414634146341463,0.0,1,1.0
oracle,stabilize,1006,1,0,0.9516611780901615,0.07501651896258237,0.0,0.8021383149935525,0.8021383149935525,0.8521341463414634,0.9176829268292683,1.0,1,1.0
oracle,stabilize,1007,1,0,0.9572137188241215,0.08765328675374844,0.0,0.8015305585867272,0.8015305585867272,0.6036585365853658,0.6798780487804879,1.0,1,1.0
oracle,stabilize,1008,1,0,0.9070243413930874,0.11866100181832331,0.0,0.7398041843363452,0.7398041843363452,0.739329268292683,0.8170731707317073,0.0,1,1.0
oracle,stabilize,1009,1,0,0.9486519970867701,0.14594301446645394,0.0,0.7613086597843719,0.7613086597843719,0.7057926829268293,0.7774390243902439,1.0,1,1.0
oracle,stabilize,1010,1,0,0.9360551430156151,0.11740211829423748,0.0,0.8023927051605955,0.8023927051605955,0.8064024390243902,0.9054878048780488,1.0,1,1.0
oracle,stabilize,1011,1,0,0.960165729174747,0.11368117082477015,0.0,0.8222582000405102,0.8222582000405102,0.7987804878048781,0.8628048780487805,0.0,1,1.0
oracle,stabilize,1012,1,0,0.9446492095690927,0.11230462957427557,0.0,0.7910369126682828,0.7910369126682828,0.8597560975609756,0.9420731707317073,1.0,1,1.0
oracle,stabilize,1013,1,0,0.9149252067984751,0.14397353781322306,0.0,0.7406387768678537,0.7406387768678537,0.6722560975609756,0.7774390243902439,1.0,1,1.0
oracle,stabilize,1014,1,0,0.9426199908918774,0.11837562653651534,0.0,0.7808780949480739,0.7808780949480739,0.7515243902439024,0.8323170731707317,1.0,1,1.0
oracle,stabilize,1015,1,0,0.9637545355597515,0.13092022104221143,0.0,0.829771811089161,0.829771811089161,0.8917682926829268,0.9085365853658537,0.0,1,1.0
oracle,stabilize,1016,1,0,0.9493036239842761,0.09503535530873872,0.0,0.7989317530125958,0.7989317530125958,0.7926829268292683,0.8475609756097561,1.0,1,1.0
oracle,stabilize,1017,1,0,0.954536919034049,0.11550637960734043,0.0,0.7995995566074698,0.7995995566074698,0.6539634146341463,0.7195121951219512,0.0,1,1.0
oracle,stabilize,1018,1,0,0.9599514503726623,0.08639363976212816,0.0,0.8402401413917691,0.8402401413917691,0.7698170731707317,0.8140243902439024,1.0,1,1.0
oracle,stabilize,1019,1,0,0.9553386731430977,0.13245374814305655,0.0,0.8211884173689616,0.8211884173689616,0.8109756097560976,0.8597560975609756,0.0,1,1.0
oracle,transform,1000,1,0,0.9425091705860381,0.0,0.0,0.8270277265728491,0.8270277265728491,0.7957317073170732,0.8323170731707317,0.0,1,0.0
oracle,transform,1001,1,0,0.9673439436890102,0.0,0.0,0.9342138251329781,0.9342138251329781,0.7728658536585366,0.8597560975609756,1.0,1,0.0
oracle,transform,1002,1,0,0.9455321199734471,0.0,0.0,0.8546881824488339,0.8546881824488339,0.8262195121951219,0.8871951219512195,1.0,1,0.0
oracle,transform,1003,1,0,0.9423747556458989,0.0,0.0,0.7756577670014378,0.7756577670014378,0.739329268292683,0.7804878048780488,1.0,1,0.0
oracle,transform,1004,1,0,0.9553095645965944,0.0,0.0,0.8115287183880967,0.8115287183880967,0.6082317073170732,0.7103658536585366,0.0,1,0.0
oracle,transform,1005,1,0,0.9581453749647635,0.0,0.0,0.8572592299657754,0.8572592299657754,0.5777439024390244,0.6951219512195121,1.0,1,0.0
oracle,transform,1006,1,0,0.9271951830322382,0.0,0.0,0.7642708104858633,0.7642708104858633,0.7225609756097561,0.7926829268292683,1.0,1,0.0
oracle,transform,1007,1,0,0.9414721493303061,0.0,0.0,0.7966388781179462,0.7966388781179462,0.6829268292682927,0.7439024390243902,1.0,1,0.0
oracle,transform,1008,1,0,0.9605209636931711,0.0,0.0,0.8837516996603404,0.8837516996603404,0.7942073170731707,0.8292682926829268,1.0,1,0.0
oracle,transform,1009,1,0,0.9560969638527442,0.0,0.0,0.8657849143329862,0.8657849143329862,0.6570121951219512,0.725609756097561,0.0,1,0.0
oracle,transform,1010,1,0,0.9592271717258485,0.0,0.0,0.8466682112411703,0.8466682112411703,0.7911585365853658,0.8628048780487805,1.0,1,0.0
oracle,transform,1011,1,0,0.968205983182199,0.0,0.0,0.8901264225456483,0.8901264225456483,0.7073170731707317,0.7652439024390244,0.0,1,0.0
oracle,transform,1012,1,0,0.9389839325561204,0.0,0.0,0.8207115457019132,0.8207115457019132,0.801829268292683,0.8536585365853658,1.0,1,0.0
oracle,transform,1013,1,0,0.9593349881001961,0.0,0.0,0.8328606113269893,0.8328606113269893,0.6707317073170732,0.7225609756097561,1.0,1,0.0
oracle,transform,1014,1,0,0.9144305347831443,0.0,0.0,0.7524638134796982,0.7524638134796982,0.725609756097561,0.7378048780487805,1.0,1,0.0
oracle,transform,1015,1,0,0.954911411400423,0.0,0.0,0.815331469627198,0.815331469627198,0.6326219512195121,0.7469512195121951,1.0,1,0.0
oracle,transform,1016,1,0,0.9561037981855988,0.0,0.0,0.8043736282619685,0.8043736282619685,0.6890243902439024,0.774390243902439,0.0,1,0.0
oracle,transform,1017,1,0,0.9285244272399049,0.0,0.0,0.7798594341158241,0.7798594341158241,0.7454268292682927,0.774390243902439,0.0,1,0.0
oracle,transform,1018,1,0,0.9267286798480914,0.0,0.0,0.8496336900033292,0.8496336900033292,0.7362804878048781,0.8048780487804879,1.0,1,0.0
oracle,transform,1019,1,0,0.9455835383328837,0.0,0.0,0.844566202304811,0.844566202304811,0.6387195121951219,0.676829268292683,0.0,1,0.0
